StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
3545,8.4,1,1,2,83,4.5,Yes,Yes,68,83,NotPlaced
5049,8.3,1,2,3,85,4.6,Yes,Yes,69,86,Placed
7477,8.1,1,2,0,86,4.8,No,Yes,82,63,NotPlaced
822,8.1,1,3,1,88,4.4,No,Yes,77,87,Placed
6533,7.3,1,1,0,65,3.3,No,Yes,61,74,NotPlaced
2273,8.0,1,2,1,80,3.4,Yes,Yes,76,82,NotPlaced
5546,8.2,1,3,2,90,4.8,Yes,Yes,85,88,Placed
82,6.7,1,2,1,74,4.8,Yes,Yes,72,64,Placed
1324,8.2,0,3,3,90,4.6,Yes,Yes,75,84,Placed
9406,7.7,0,3,0,89,4.2,Yes,No,81,85,NotPlaced
1615,7.5,1,1,0,78,4.1,No,No,55,67,NotPlaced
832,6.7,1,2,1,60,4.1,No,No,55,70,NotPlaced
3884,7.5,1,2,0,80,3.9,No,Yes,61,68,NotPlaced
8642,6.8,1,2,0,74,3.9,No,No,55,62,NotPlaced
4465,7.2,1,3,0,77,4.6,No,Yes,75,75,NotPlaced
5340,7.5,1,1,1,68,4.6,Yes,Yes,59,65,NotPlaced
8067,8.5,2,3,2,81,4.5,Yes,Yes,78,84,Placed
1650,8.0,0,3,2,85,4.7,Yes,Yes,83,86,Placed
4066,8.5,1,3,1,72,4.1,Yes,Yes,72,87,Placed
9666,8.5,0,1,0,73,4.6,Yes,Yes,69,63,NotPlaced
3039,8.3,1,2,2,87,4.3,Yes,Yes,81,88,Placed
3321,7.8,1,2,2,77,4.8,Yes,Yes,85,87,Placed
7144,8.2,2,3,2,90,4.8,Yes,No,83,86,Placed
6890,8.2,2,3,2,85,4.8,Yes,No,78,82,Placed
5093,7.4,1,1,1,77,4.1,Yes,Yes,73,74,NotPlaced
3721,8.0,1,3,2,80,4.8,Yes,Yes,73,87,Placed
2424,8.0,1,2,2,87,4.8,Yes,Yes,90,68,Placed
750,7.5,1,1,0,72,4.1,No,Yes,55,63,NotPlaced
5272,8.6,0,1,1,88,4.2,Yes,Yes,81,67,NotPlaced
2374,6.5,2,1,1,77,4.2,Yes,Yes,58,64,NotPlaced
4694,8.2,2,3,2,86,4.5,Yes,Yes,87,63,Placed
9880,7.8,1,3,2,82,4.2,No,Yes,85,69,Placed
8371,7.5,1,2,0,65,4.1,No,Yes,55,69,NotPlaced
7320,8.5,0,3,0,90,4.8,Yes,Yes,55,86,Placed
4369,7.5,1,2,1,77,3.7,No,Yes,55,70,NotPlaced
6786,8.5,0,3,0,89,4.7,Yes,Yes,83,80,Placed
7402,6.7,1,1,0,73,3.5,Yes,Yes,55,63,NotPlaced
1140,8.0,2,3,2,90,4.8,Yes,Yes,73,88,NotPlaced
7632,7.5,1,1,0,71,3.7,No,Yes,73,71,NotPlaced
2232,8.4,1,3,1,78,4.4,No,No,69,73,NotPlaced
2165,7.6,1,2,0,72,4.1,No,Yes,60,64,NotPlaced
5218,7.7,0,3,1,82,4.1,No,Yes,82,88,Placed
9445,8.5,1,2,2,85,4.8,Yes,Yes,88,88,Placed
9238,6.6,2,3,2,90,4.8,Yes,Yes,63,83,Placed
4562,6.5,1,3,1,79,3.5,No,Yes,75,72,NotPlaced
1571,7.4,1,1,0,81,4.0,No,Yes,57,64,NotPlaced
173,7.4,0,3,0,90,4.6,No,No,65,70,NotPlaced
7164,8.7,1,3,0,90,4.5,Yes,Yes,82,85,Placed
2088,7.8,1,2,0,77,4.2,No,Yes,79,70,Placed
4668,8.3,2,3,2,90,4.7,No,Yes,71,73,Placed
4566,7.2,1,3,0,68,4.4,No,No,84,82,NotPlaced
7090,7.6,1,2,1,90,3.8,Yes,Yes,74,86,NotPlaced
6570,8.7,2,3,2,88,4.8,Yes,Yes,72,88,Placed
4784,8.4,0,3,0,90,4.5,Yes,Yes,71,83,Placed
2685,7.0,1,2,0,72,4.1,No,Yes,71,73,NotPlaced
1833,8.5,2,3,2,90,4.8,Yes,Yes,81,85,Placed
8547,8.1,1,2,0,79,4.3,No,Yes,55,67,NotPlaced
5066,6.6,1,2,0,79,4.4,No,Yes,66,68,NotPlaced
9131,8.2,1,3,2,89,4.8,Yes,Yes,77,83,Placed
9356,6.5,1,2,0,75,4.0,No,No,58,71,NotPlaced
4413,7.8,1,1,0,79,3.8,Yes,Yes,58,61,NotPlaced
7208,8.3,1,1,1,70,4.3,No,No,58,67,NotPlaced
9891,7.4,1,2,1,75,4.0,No,Yes,56,68,NotPlaced
835,7.1,0,1,1,71,4.0,No,Yes,56,64,NotPlaced
6822,7.8,0,2,2,77,3.6,No,Yes,64,72,Placed
3782,8.5,1,3,2,90,4.7,Yes,Yes,80,80,Placed
9013,6.8,1,1,0,77,4.2,Yes,Yes,64,64,NotPlaced
7500,8.2,1,2,1,79,4.4,Yes,Yes,83,65,Placed
3425,8.3,0,3,2,78,4.1,Yes,Yes,65,65,Placed
66,8.0,0,3,0,68,4.2,Yes,No,64,83,Placed
2964,7.0,2,2,1,74,4.3,No,Yes,55,83,NotPlaced
5670,8.7,1,3,2,85,4.8,Yes,Yes,75,85,Placed
8963,8.5,1,2,0,73,4.2,No,Yes,55,61,NotPlaced
355,7.8,1,3,2,77,4.2,Yes,No,77,82,NotPlaced
8172,8.6,0,3,3,90,4.8,Yes,Yes,70,84,Placed
4031,6.8,1,2,1,68,4.3,No,Yes,64,69,NotPlaced
8535,8.3,2,2,1,87,4.5,Yes,Yes,82,80,NotPlaced
3652,8.4,2,3,2,90,4.7,Yes,Yes,73,88,Placed
6740,7.6,2,3,3,77,4.1,No,Yes,76,57,Placed
3298,6.5,0,2,0,69,3.6,No,Yes,55,75,NotPlaced
4128,8.5,1,3,2,87,4.4,Yes,Yes,82,82,Placed
8044,8.2,0,3,2,90,4.5,Yes,Yes,81,85,Placed
4768,7.8,1,3,2,82,4.8,Yes,No,78,77,Placed
473,8.4,2,1,2,81,4.7,Yes,Yes,77,82,NotPlaced
3762,7.5,1,1,0,82,3.6,No,Yes,66,65,NotPlaced
8618,7.6,1,0,1,75,4.8,Yes,Yes,83,80,Placed
3567,8.2,2,1,2,90,4.8,Yes,No,73,70,NotPlaced
2761,8.3,1,1,3,76,4.2,No,Yes,56,83,NotPlaced
869,7.4,1,2,1,67,4.2,No,Yes,58,64,NotPlaced
9383,8.3,2,3,0,87,4.8,Yes,Yes,59,84,Placed
8689,7.2,0,1,0,70,3.5,No,No,58,69,NotPlaced
4053,7.5,2,1,2,86,4.6,No,Yes,82,83,Placed
6131,7.5,0,3,1,77,4.8,Yes,Yes,75,83,NotPlaced
3245,7.7,0,3,1,68,4.4,Yes,No,62,62,NotPlaced
4843,7.6,2,3,2,90,4.8,Yes,Yes,75,86,Placed
9331,8.3,2,2,0,89,4.8,Yes,Yes,83,81,Placed
5641,6.6,0,2,1,63,4.1,No,No,57,62,NotPlaced
5781,8.6,1,3,0,88,4.5,Yes,Yes,78,67,NotPlaced
8541,7.1,1,3,1,74,4.3,No,Yes,72,81,Placed
1076,7.5,1,2,2,71,4.1,No,Yes,72,83,Placed
2958,7.1,1,1,0,74,4.6,Yes,No,55,75,NotPlaced
6753,8.2,1,1,1,82,4.1,Yes,Yes,57,71,NotPlaced
8658,7.8,2,3,0,86,4.6,Yes,Yes,74,86,Placed
7273,6.5,1,3,0,82,4.7,Yes,Yes,55,82,Placed
4760,7.6,0,1,1,68,4.1,No,No,63,64,NotPlaced
4863,6.7,0,1,0,80,3.1,No,Yes,55,63,NotPlaced
7026,6.8,1,1,0,60,3.7,No,No,64,64,NotPlaced
7648,8.3,2,3,2,90,4.8,Yes,Yes,86,85,Placed
7162,8.8,2,3,2,90,4.8,Yes,Yes,66,85,Placed
74,7.5,1,2,0,73,4.4,No,No,66,84,NotPlaced
4902,8.4,2,3,2,86,4.8,Yes,Yes,74,81,Placed
4376,7.6,1,2,0,73,3.8,No,Yes,76,64,NotPlaced
6699,8.2,2,3,2,90,4.7,Yes,Yes,78,84,Placed
9806,8.2,1,3,1,78,4.0,No,Yes,58,85,Placed
1102,7.5,0,2,0,78,4.4,No,Yes,62,65,NotPlaced
9538,8.0,1,1,1,70,4.0,No,Yes,72,64,NotPlaced
7656,7.7,0,2,0,74,4.2,No,Yes,55,71,NotPlaced
5236,7.4,1,3,0,81,3.7,Yes,Yes,69,74,NotPlaced
5166,6.6,1,3,2,85,4.7,Yes,Yes,77,84,Placed
119,6.5,1,2,1,78,4.2,No,No,62,62,NotPlaced
2023,8.1,2,1,0,82,4.4,No,No,55,73,NotPlaced
9886,7.8,1,1,0,78,4.0,No,No,66,75,NotPlaced
2639,7.6,0,1,0,69,3.4,No,No,60,74,NotPlaced
2035,8.2,1,2,2,86,4.2,Yes,Yes,73,73,NotPlaced
2565,7.6,2,2,2,79,4.8,Yes,Yes,76,82,Placed
8666,8.3,1,2,2,86,4.8,Yes,Yes,58,72,Placed
3544,6.8,0,2,1,71,4.0,No,No,58,70,NotPlaced
1220,7.7,2,1,1,64,4.2,No,Yes,55,78,NotPlaced
9715,7.4,1,1,0,67,3.7,No,Yes,61,61,NotPlaced
6712,7.8,1,1,1,72,4.2,No,Yes,58,68,NotPlaced
2904,7.8,1,1,1,82,3.9,No,Yes,74,73,NotPlaced
3027,6.5,0,1,0,80,4.3,No,No,61,60,NotPlaced
2511,8.2,2,3,2,87,4.8,Yes,Yes,77,86,Placed
4202,7.7,1,1,0,60,4.3,No,No,57,70,NotPlaced
3208,7.6,0,2,0,79,3.8,No,Yes,55,63,NotPlaced
4490,8.3,2,2,0,81,4.0,Yes,No,75,82,Placed
2756,8.4,2,3,2,90,4.4,Yes,Yes,74,88,Placed
8890,7.6,0,2,1,77,4.4,Yes,Yes,64,63,Placed
178,8.5,1,3,2,90,4.8,Yes,Yes,61,86,Placed
1644,8.4,2,3,0,84,4.8,Yes,Yes,71,81,NotPlaced
9293,7.6,1,1,2,90,4.4,No,Yes,81,73,NotPlaced
3519,7.2,1,1,0,70,3.7,No,No,55,58,NotPlaced
1375,7.5,1,2,2,86,3.6,No,No,74,86,Placed
1721,7.6,1,2,1,74,4.4,Yes,Yes,73,72,Placed
3996,7.5,1,1,1,79,4.7,Yes,Yes,55,71,NotPlaced
3689,7.4,1,3,1,81,4.7,No,Yes,69,74,NotPlaced
2265,7.6,1,2,0,77,4.1,No,Yes,68,72,Placed
88,8.5,1,2,2,79,3.9,Yes,Yes,76,66,Placed
2849,8.4,2,3,1,80,4.6,Yes,Yes,75,79,NotPlaced
8688,6.8,1,2,2,70,3.8,No,Yes,55,67,NotPlaced
404,8.5,2,3,2,90,4.8,Yes,Yes,80,84,Placed
9901,7.6,1,2,2,79,4.2,No,Yes,64,68,NotPlaced
4078,7.8,1,1,1,77,4.0,No,Yes,62,63,NotPlaced
6836,8.0,2,3,2,90,4.8,Yes,Yes,85,83,Placed
6538,6.8,1,1,1,81,4.2,No,Yes,55,64,NotPlaced
2457,7.8,2,3,2,90,3.9,Yes,Yes,60,87,NotPlaced
2752,8.6,0,3,2,90,4.8,Yes,Yes,77,83,Placed
2215,6.5,0,1,1,65,4.2,No,Yes,58,70,NotPlaced
1028,7.0,1,1,2,81,4.8,Yes,No,72,82,NotPlaced
9704,7.6,0,2,0,75,3.8,Yes,Yes,67,68,NotPlaced
1422,8.1,2,2,3,76,4.1,Yes,Yes,55,88,NotPlaced
2437,7.7,0,1,1,90,4.3,Yes,Yes,75,75,Placed
4278,7.5,0,3,0,65,4.3,Yes,Yes,79,84,NotPlaced
9610,8.3,2,3,2,90,4.8,Yes,Yes,78,84,Placed
1279,6.5,0,1,0,61,3.7,No,No,67,71,NotPlaced
6221,7.6,1,1,1,71,4.5,Yes,No,61,72,Placed
4908,7.9,0,2,1,76,4.7,Yes,Yes,82,82,NotPlaced
5065,6.5,2,1,1,72,4.4,No,Yes,55,66,NotPlaced
1979,7.3,1,1,1,70,3.8,No,No,56,71,NotPlaced
1062,7.5,1,1,2,75,3.5,No,Yes,69,67,NotPlaced
5015,6.5,0,1,1,66,4.4,No,No,69,67,NotPlaced
4536,8.5,2,3,2,88,4.4,Yes,Yes,88,85,Placed
6994,7.9,1,2,0,73,4.5,Yes,No,68,74,Placed
9254,6.8,1,1,0,79,4.3,No,No,55,63,NotPlaced
1503,8.3,1,3,2,86,4.8,Yes,Yes,67,81,NotPlaced
8569,7.9,1,2,0,68,3.6,No,Yes,65,61,NotPlaced
9315,8.5,1,3,0,86,4.8,Yes,Yes,70,86,Placed
8837,7.9,1,2,1,86,4.4,Yes,Yes,83,67,NotPlaced
8921,8.6,2,1,0,86,4.4,Yes,Yes,82,79,Placed
4919,8.5,2,1,0,86,4.5,Yes,Yes,80,82,Placed
679,8.0,2,3,2,83,4.8,Yes,Yes,75,84,Placed
5077,7.5,0,2,1,72,4.5,Yes,No,67,64,NotPlaced
8065,7.0,1,1,1,68,3.7,No,No,55,68,NotPlaced
7569,7.4,1,1,1,70,3.5,No,Yes,57,61,NotPlaced
103,6.5,1,1,1,62,3.8,No,Yes,58,65,NotPlaced
958,6.5,0,2,1,69,4.7,Yes,Yes,72,72,NotPlaced
8557,7.5,1,1,1,76,4.0,No,Yes,55,70,NotPlaced
3786,6.9,1,2,1,74,4.0,Yes,Yes,59,59,NotPlaced
9631,6.5,1,1,0,69,4.0,No,Yes,55,65,NotPlaced
7174,6.8,0,1,0,84,4.0,No,Yes,80,69,NotPlaced
4044,7.8,0,2,2,90,4.8,No,Yes,80,85,Placed
2649,8.5,1,3,1,89,4.6,Yes,Yes,78,82,NotPlaced
6001,8.2,1,3,3,88,4.8,No,Yes,82,69,Placed
7928,6.7,1,2,1,86,4.8,Yes,Yes,59,86,Placed
2827,6.6,0,1,0,61,3.8,No,No,66,61,NotPlaced
4095,7.5,2,3,1,83,4.2,Yes,Yes,76,75,Placed
7775,6.6,1,3,1,79,3.2,No,Yes,62,69,NotPlaced
9259,8.1,2,1,0,87,4.0,Yes,Yes,75,88,NotPlaced
8114,7.9,1,2,0,90,4.1,Yes,Yes,77,78,Placed
4773,6.6,0,1,1,72,3.5,No,Yes,80,66,NotPlaced
1948,8.1,2,3,0,90,4.8,Yes,Yes,83,88,Placed
6110,8.0,1,3,2,87,4.8,Yes,Yes,70,85,NotPlaced
2300,8.4,0,1,1,67,4.1,No,No,78,58,Placed
7845,8.6,2,2,1,77,4.5,Yes,Yes,87,82,NotPlaced
4383,8.5,1,3,3,70,3.8,Yes,Yes,72,85,Placed
5426,7.8,2,3,2,86,4.8,No,Yes,85,84,Placed
6772,8.0,2,3,0,75,4.4,No,Yes,70,82,NotPlaced
8579,7.7,1,1,2,70,3.9,Yes,No,72,65,NotPlaced
4292,6.7,1,2,0,63,3.7,No,No,55,62,NotPlaced
529,8.1,1,3,0,88,4.3,No,No,72,85,NotPlaced
1234,8.6,2,3,2,90,4.8,Yes,No,74,81,Placed
780,7.7,1,3,0,79,4.8,No,Yes,75,69,NotPlaced
5860,8.5,0,3,0,90,4.5,Yes,Yes,55,62,Placed
3060,7.7,1,1,0,67,4.4,No,Yes,81,73,NotPlaced
8588,8.1,1,2,0,89,4.7,Yes,Yes,75,85,Placed
1861,8.1,1,3,0,90,4.6,No,Yes,71,81,Placed
8439,6.8,1,1,0,69,3.9,No,No,62,60,NotPlaced
7404,7.5,2,3,0,81,4.8,Yes,Yes,80,80,Placed
4640,6.5,2,2,1,76,3.9,Yes,Yes,60,68,NotPlaced
4251,7.8,1,2,1,82,4.4,Yes,Yes,55,67,NotPlaced
1993,7.0,0,2,0,66,4.3,No,Yes,79,63,Placed
7380,7.7,1,2,0,74,4.7,Yes,Yes,69,71,Placed
7306,6.8,1,1,0,72,4.2,No,Yes,60,68,NotPlaced
5304,7.6,2,2,0,73,4.4,Yes,Yes,83,87,Placed
8193,7.4,1,2,1,84,4.6,No,Yes,55,70,NotPlaced
7448,7.7,1,1,1,75,3.5,No,No,71,66,Placed
2472,7.6,2,1,0,73,4.6,Yes,Yes,78,73,NotPlaced
7198,6.9,1,1,0,76,4.0,No,Yes,77,76,NotPlaced
5313,7.9,2,3,1,89,4.8,Yes,Yes,90,86,Placed
9036,8.2,0,2,1,75,4.4,Yes,Yes,73,67,Placed
1397,8.3,0,3,2,89,4.5,Yes,Yes,85,84,Placed
4003,7.8,2,2,2,68,4.5,No,Yes,73,87,NotPlaced
5372,8.2,0,3,2,81,4.7,No,No,82,68,NotPlaced
3236,8.3,1,3,2,90,4.5,Yes,Yes,56,71,Placed
1043,8.3,2,3,2,90,4.8,Yes,Yes,72,84,NotPlaced
3299,8.3,2,3,2,90,4.8,Yes,Yes,87,67,Placed
7257,8.0,2,1,1,77,3.8,No,Yes,83,64,NotPlaced
258,7.5,1,2,3,86,4.8,No,Yes,60,67,NotPlaced
7287,8.6,1,3,2,85,4.8,Yes,Yes,78,85,Placed
8617,8.6,2,3,0,84,4.8,Yes,Yes,86,87,Placed
7817,7.6,1,3,2,90,4.5,Yes,No,87,71,Placed
5844,8.0,1,3,2,90,4.3,Yes,Yes,66,85,Placed
2090,8.7,1,1,2,80,3.8,Yes,Yes,60,75,NotPlaced
7703,8.5,2,3,2,90,4.8,Yes,Yes,85,88,Placed
504,7.2,0,2,1,60,3.6,No,No,74,71,NotPlaced
5266,8.3,2,3,2,90,4.8,Yes,Yes,77,83,Placed
8815,8.1,1,2,2,78,4.7,Yes,Yes,57,83,NotPlaced
1346,8.3,1,3,0,90,4.1,Yes,Yes,82,81,Placed
8456,7.4,1,3,2,76,3.7,Yes,Yes,74,83,NotPlaced
5047,8.2,2,3,3,90,4.8,Yes,Yes,69,88,NotPlaced
2249,6.6,0,2,0,64,4.2,No,No,55,85,NotPlaced
4982,7.5,1,1,0,66,3.9,No,Yes,55,78,NotPlaced
373,7.8,0,3,2,73,4.6,Yes,No,82,85,NotPlaced
8455,8.3,0,2,0,85,4.2,No,No,56,67,NotPlaced
3371,8.2,2,3,2,90,4.7,Yes,No,75,85,Placed
2007,7.3,1,1,0,69,3.9,Yes,Yes,58,60,NotPlaced
3657,7.8,1,2,0,83,4.8,Yes,Yes,77,68,Placed
8328,8.2,2,3,2,90,4.8,Yes,Yes,74,88,Placed
7522,6.5,1,1,0,82,4.3,No,Yes,57,70,NotPlaced
4002,6.5,1,2,0,65,4.0,No,No,61,63,NotPlaced
6073,6.7,1,1,0,79,4.0,No,No,57,57,NotPlaced
8737,8.3,1,3,1,88,4.8,No,Yes,72,69,Placed
998,8.0,1,2,2,89,4.5,Yes,Yes,81,81,Placed
8180,7.9,0,3,1,86,4.6,Yes,Yes,76,88,Placed
3291,7.7,0,2,0,70,3.6,No,Yes,57,66,NotPlaced
1177,8.2,0,1,2,88,4.6,Yes,No,75,58,Placed
552,8.2,1,3,1,88,4.8,Yes,Yes,71,82,NotPlaced
745,8.4,1,1,2,81,3.9,Yes,Yes,64,84,Placed
7224,7.5,1,1,1,67,4.0,No,No,55,71,NotPlaced
4555,8.0,1,1,1,79,4.6,Yes,No,66,67,NotPlaced
2860,7.6,2,3,0,78,4.8,Yes,Yes,74,87,Placed
8821,7.9,2,3,2,80,4.5,Yes,Yes,77,85,Placed
3460,8.0,1,2,1,73,4.4,Yes,Yes,84,75,Placed
2725,7.4,1,1,2,84,4.7,Yes,Yes,80,75,Placed
6848,7.9,0,1,0,87,4.5,No,Yes,75,75,Placed
7616,7.4,1,1,0,74,3.9,No,Yes,55,69,NotPlaced
7548,8.6,1,3,2,90,4.5,Yes,Yes,72,83,Placed
9175,8.1,0,1,2,77,4.6,Yes,Yes,76,88,Placed
6394,7.4,1,1,0,67,4.4,No,Yes,60,61,NotPlaced
5359,7.8,0,1,0,71,3.8,Yes,No,62,69,NotPlaced
9489,7.4,1,1,1,65,3.7,No,No,57,57,NotPlaced
2969,8.1,1,2,2,84,4.5,Yes,Yes,78,84,Placed
694,8.3,1,3,0,90,4.7,Yes,Yes,86,78,Placed
2534,6.5,1,2,1,78,4.5,No,No,57,66,NotPlaced
6400,6.5,2,2,0,79,4.1,Yes,No,57,64,NotPlaced
983,6.8,1,2,0,79,3.4,No,Yes,76,63,NotPlaced
5365,8.4,2,3,2,84,4.2,Yes,Yes,81,84,Placed
80,7.6,1,2,1,72,3.9,No,Yes,58,66,NotPlaced
4054,8.5,2,3,2,90,4.8,Yes,No,76,84,NotPlaced
6259,7.5,0,1,0,72,4.0,No,Yes,55,87,NotPlaced
9577,7.3,1,2,0,84,3.9,Yes,Yes,90,88,Placed
9026,8.6,1,3,2,82,4.8,Yes,Yes,90,85,Placed
3108,7.6,1,1,0,62,4.2,No,Yes,55,80,NotPlaced
3602,7.8,0,1,2,76,4.3,Yes,No,55,69,NotPlaced
6074,6.8,0,3,1,74,4.5,Yes,Yes,83,69,Placed
8127,7.6,0,3,0,79,4.6,Yes,Yes,63,61,NotPlaced
2143,8.5,1,3,2,88,4.8,Yes,Yes,83,85,Placed
6311,6.8,1,1,0,60,4.0,No,Yes,64,66,NotPlaced
2269,8.2,0,3,2,80,4.8,Yes,Yes,80,83,Placed
446,8.2,0,3,1,83,4.7,Yes,No,81,87,NotPlaced
4884,8.5,1,1,2,86,4.5,Yes,Yes,74,83,Placed
4467,8.0,2,3,2,89,4.8,Yes,Yes,86,81,Placed
9027,7.8,1,2,1,83,4.6,No,Yes,79,66,Placed
6633,6.6,1,2,0,79,3.6,No,No,55,67,NotPlaced
3317,7.9,1,2,1,87,4.4,Yes,No,58,83,NotPlaced
1702,8.4,2,3,2,81,4.3,Yes,Yes,75,79,Placed
2527,8.2,0,2,1,68,4.3,Yes,Yes,62,68,Placed
69,7.7,1,1,0,74,4.1,No,Yes,57,68,Placed
1169,8.0,1,3,2,90,4.8,Yes,Yes,77,83,NotPlaced
49,8.1,1,3,2,90,4.6,Yes,Yes,77,87,Placed
1054,8.3,1,2,1,71,3.9,No,No,55,66,NotPlaced
4030,7.8,0,2,1,75,4.4,Yes,Yes,61,68,Placed
881,8.7,2,3,1,77,4.3,Yes,Yes,72,67,NotPlaced
2652,7.6,0,2,2,76,4.2,Yes,Yes,78,84,NotPlaced
7760,7.5,1,1,1,60,4.8,Yes,Yes,75,70,NotPlaced
2440,6.8,1,2,0,75,4.2,No,Yes,77,57,NotPlaced
4925,7.7,1,1,0,79,4.6,No,No,88,61,NotPlaced
1468,6.6,1,1,1,71,4.2,Yes,Yes,55,71,NotPlaced
7293,6.7,0,1,0,76,4.2,Yes,Yes,62,66,NotPlaced
5036,7.5,1,1,0,60,3.9,No,No,55,69,NotPlaced
2442,8.4,2,3,2,90,4.5,Yes,Yes,83,86,Placed
6555,7.7,1,2,1,74,4.8,Yes,Yes,70,66,NotPlaced
231,7.5,1,1,1,70,4.6,No,No,59,66,NotPlaced
1321,8.7,1,3,2,90,4.8,Yes,Yes,79,88,NotPlaced
42,8.3,2,3,2,85,4.8,Yes,Yes,77,83,Placed
778,8.1,2,3,2,90,4.8,Yes,Yes,84,86,Placed
8951,8.4,2,3,2,83,4.7,Yes,Yes,83,84,Placed
8405,7.5,1,2,1,77,4.7,Yes,Yes,86,88,Placed
1730,7.9,2,3,2,90,4.8,Yes,Yes,74,88,Placed
3911,6.8,1,1,0,76,4.1,No,No,55,62,NotPlaced
580,7.5,1,2,0,60,4.0,No,Yes,56,71,NotPlaced
9942,7.8,1,1,1,71,3.8,No,Yes,62,68,NotPlaced
5840,8.1,0,2,0,81,4.5,Yes,Yes,80,83,NotPlaced
8272,8.1,2,3,2,90,4.7,No,No,67,76,NotPlaced
7276,8.3,1,2,1,77,3.5,No,Yes,65,68,NotPlaced
1492,7.8,1,2,0,76,4.4,Yes,Yes,80,63,NotPlaced
9110,8.6,1,3,2,82,4.6,Yes,Yes,75,84,Placed
5611,6.9,0,2,1,71,3.2,No,No,55,65,NotPlaced
62,8.2,1,2,1,86,4.3,Yes,Yes,86,63,Placed
5472,6.8,1,2,1,71,4.7,Yes,Yes,55,58,NotPlaced
3906,7.6,0,2,0,87,3.8,No,Yes,60,66,NotPlaced
6532,7.5,1,2,0,64,3.4,No,Yes,55,68,NotPlaced
403,6.9,0,1,1,76,3.8,No,No,61,67,NotPlaced
333,7.4,2,3,0,86,4.6,Yes,Yes,75,72,Placed
2085,8.0,2,1,0,74,4.6,Yes,Yes,78,79,Placed
9558,8.5,1,3,0,74,4.3,Yes,Yes,80,87,NotPlaced
165,6.5,1,1,2,85,4.3,Yes,No,62,72,Placed
4380,7.7,1,1,1,80,4.1,Yes,No,55,69,NotPlaced
2716,6.5,1,1,0,69,4.3,No,Yes,55,68,NotPlaced
8924,8.2,0,2,3,90,4.8,Yes,Yes,81,88,Placed
7347,8.2,2,3,0,76,4.2,Yes,Yes,72,67,Placed
5454,8.2,2,3,0,88,4.0,Yes,Yes,75,75,Placed
7047,6.5,1,1,1,61,4.2,No,Yes,64,69,NotPlaced
1335,7.3,2,1,1,80,4.6,No,Yes,74,75,NotPlaced
8699,8.2,1,3,2,79,4.8,Yes,Yes,76,81,Placed
1660,7.8,1,2,0,73,4.1,No,Yes,61,71,NotPlaced
3579,8.5,2,3,0,88,4.7,Yes,Yes,74,86,Placed
754,6.9,1,2,1,73,4.5,No,No,60,65,NotPlaced
6585,8.0,1,1,1,76,3.8,Yes,Yes,62,69,NotPlaced
707,8.1,2,3,0,81,4.8,Yes,Yes,72,88,NotPlaced
3015,7.6,1,2,1,73,4.3,Yes,Yes,56,67,NotPlaced
8559,7.9,0,2,0,80,4.2,No,Yes,66,60,NotPlaced
9876,6.5,1,2,0,68,3.7,No,Yes,58,65,NotPlaced
9583,8.4,1,3,2,85,4.4,Yes,Yes,78,87,Placed
8929,8.5,2,1,1,78,4.4,Yes,Yes,66,86,Placed
9557,8.1,1,3,2,88,4.8,Yes,Yes,81,85,Placed
8984,7.4,1,3,0,84,4.6,No,No,64,84,NotPlaced
1835,7.9,1,2,0,73,4.3,No,Yes,58,65,NotPlaced
2997,6.7,1,2,1,85,4.4,No,Yes,55,71,NotPlaced
5428,7.9,1,3,1,76,3.8,Yes,No,68,65,NotPlaced
3880,7.8,1,3,2,84,4.6,Yes,Yes,89,65,Placed
7157,6.7,2,2,1,71,4.4,No,No,55,67,NotPlaced
5082,8.0,2,3,2,90,4.8,Yes,Yes,76,88,Placed
9115,7.6,0,2,1,74,4.8,Yes,Yes,81,72,Placed
7245,7.6,1,1,1,88,4.0,No,Yes,59,61,NotPlaced
5401,8.6,0,2,2,81,4.4,Yes,Yes,82,83,Placed
5396,8.4,0,1,2,79,3.9,Yes,Yes,80,80,NotPlaced
9428,7.7,1,1,1,72,4.0,Yes,Yes,66,77,Placed
2247,8.5,2,2,2,69,4.4,No,Yes,76,81,NotPlaced
836,6.7,0,1,0,83,4.4,No,No,62,68,NotPlaced
8395,7.8,1,2,2,90,4.5,Yes,Yes,80,64,Placed
9043,8.6,1,3,3,88,4.6,Yes,Yes,79,85,Placed
433,7.7,2,1,1,64,3.7,No,Yes,77,70,NotPlaced
3379,7.5,2,2,0,73,3.3,No,No,55,62,NotPlaced
6818,6.9,1,3,0,81,4.5,No,No,72,76,Placed
8132,6.5,0,1,0,67,3.5,No,Yes,55,67,NotPlaced
9622,8.2,2,3,2,90,4.8,Yes,Yes,79,86,Placed
6067,8.3,0,3,1,88,4.2,Yes,Yes,69,86,Placed
1194,7.6,1,1,2,73,3.6,No,Yes,62,72,NotPlaced
6935,7.6,1,1,1,83,4.3,Yes,Yes,68,66,Placed
5462,7.8,2,3,2,85,4.6,Yes,Yes,74,87,NotPlaced
3072,6.5,1,3,0,83,4.8,Yes,No,87,81,NotPlaced
3045,7.6,2,1,2,79,4.4,No,Yes,57,70,NotPlaced
3264,8.3,2,3,2,90,4.6,Yes,Yes,70,84,Placed
